,href,Sub Area,Name,Search Engine Rating,Sponsored,Popular Times,Average Star Rating,Individual Star Rating,Reviews,Category,Price Rating,Address,Metadata,Tags,About,latitude,longitude
0,https://www.google.com/maps/place/Chee+Wei+Vegetarian+@+BLK+66+Toa+Payoh+Lorong+4/data=!4m7!3m6!1s0x31da17d8cec933a5:0xf1b935b7a569869!8m2!3d1.3350089!4d103.8520885!16s%2Fg%2F11h6syf6nf!19sChIJpTPJztgX2jERaZhWeluTGw8?authuser=0&hl=en&rclk=1,Upper Thomson,Chee Wei Vegetarian @ BLK 66 Toa Payoh Lorong 4,1,Yes,"{'Monday': {'5 am': '0%', '6 am': '55%', '7 am': '68%', '8 am': '76%', '9 am': '90%', '10 am': '100%', '11 am': '96%', '12 pm': '79%', '1 pm': '52%', '2 pm': '0%', '3 pm': '0%', '4 pm': '0%', '5 pm': '0%', '6 pm': '0%', '7 pm': '0%', '8 pm': '0%', '9 pm': '0%', '10 pm': '0%'}, 'Tuesday': {'5 am': '0%', '6 am': '17%', '7 am': '39%', '8 am': '74%', '9 am': '90%', '10 am': '80%', '11 am': '76%', '12 pm': '68%', '1 pm': '46%', '2 pm': '0%', '3 pm': '0%', '4 pm': '0%', '5 pm': '0%', '6 pm': '0%', '7 pm': '0%', '8 pm': '0%', '9 pm': '0%', '10 pm': '0%'}, 'Wednesday': {'5 am': '0%', '6 am': '19%', '7 am': '31%', '8 am': '36%', '9 am': '44%', '10 am': '58%', '11 am': '60%', '12 pm': '61%', '1 pm': '34%', '2 pm': '0%', '3 pm': '0%', '4 pm': '0%', '5 pm': '0%', '6 pm': '0%', '7 pm': '0%', '8 pm': '0%', '9 pm': '0%', '10 pm': '0%'}, 'Thursday': {'5 am': '0%', '6 am': '23%', '7 am': '34%', '8 am': '44%', '9 am': '36%', '10 am': '38%', '11 am': '34%', '12 pm': '38%', '1 pm': '36%', '2 pm': '0%', '3 pm': '0%', '4 pm': '0%', '5 pm': '0%', '6 pm': '0%', '7 pm': '0%', '8 pm': '0%', '9 pm': '0%', '10 pm': '0%'}, 'Friday': {}, 'Saturday': {'5 am': '0%', '6 am': '19%', '7 am': '28%', '8 am': '46%', '9 am': '42%', '10 am': '47%', '11 am': '41%', '12 pm': '36%', '1 pm': '22%', '2 pm': '0%', '3 pm': '0%', '4 pm': '0%', '5 pm': '0%', '6 pm': '0%', '7 pm': '0%', '8 pm': '0%', '9 pm': '0%', '10 pm': '0%'}, 'Sunday': {'5 am': '0%', '6 am': '11%', '7 am': '30%', '8 am': '58%', '9 am': '74%', '10 am': '82%', '11 am': '66%', '12 pm': '61%', '1 pm': '44%', '2 pm': '0%', '3 pm': '0%', '4 pm': '0%', '5 pm': '0%', '6 pm': '0%', '7 pm': '0%', '8 pm': '0%', '9 pm': '0%', '10 pm': '0%'}}",3.7,"5 stars: 13, 4 stars: 15, 3 stars: 7, 2 stars: 3, 1 stars: 5",43,Vegetarian restaurant,NAN,"66 Lor 4 Toa Payoh, Singapore 310066","['9747 5776', '8VP2+2R Singapore', 'Send to your phone']",[],"['Outdoor seating', 'Takeaway', 'Dine-in', 'Wheelchair-accessible entrance', 'Wheelchair-accessible seating', 'Coffee', 'Small plates', 'Vegan options', 'Vegetarian options', 'Breakfast', 'Brunch', 'Lunch', 'Seating', 'Toilets', 'Casual', 'Accepts reservations', 'Good for kids']",1.33503545,103.85177265
1,https://www.google.com/maps/place/JIN+PAI+ZI+CHAR/data=!4m7!3m6!1s0x31da1ba9888e76e7:0xbeeaf349c317eeeb!8m2!3d1.286343!4d103.8045261!16s%2Fg%2F11h_7wd5tg!19sChIJ53aOiKkb2jER6-4Xw0nz6r4?authuser=0&hl=en&rclk=1,Alexandra Hill,JIN PAI ZI CHAR,1,No,{},4.4,"5 stars: 114, 4 stars: 12, 3 stars: 8, 2 stars: 5, 1 stars: 12",151,Restaurant,NAN,"Blk 120, #01-47 Bukit Merah Lane 1, Alexandra Village Food Centre, 150120","['Floors 1 and 1 · Alexandra Village Food Centre', '9107 1679', '7RP3+GR Singapore']","['rice - 16', 'curry fish head - 15', 'pork ribs - 7', 'salted egg - 7', 'chef - 7', 'prawn - 6', 'butter chicken - 5', 'cereal - 3', 'zhi char - 3']","['Outdoor seating', 'Delivery', 'Takeaway', 'Dine-in', 'Wheelchair-accessible seating', 'Late-night food', 'Organic dishes', 'Small plates', 'Brunch', 'Lunch', 'Dinner', 'Seating', 'Toilets', 'Casual', 'Family friendly', 'Groups', 'Debit cards', 'NFC mobile payments', 'Good for kids']",1.28638825,103.8045454
2,https://www.google.com/maps/place/KPT+Ka+Fei+Dian/data=!4m7!3m6!1s0x31da1722002ee71f:0x387202b8edf082a!8m2!3d1.3589206!4d103.8442197!16s%2Fg%2F11cnb8qtph!19sChIJH-cuACIX2jERKgjfjisghwM?authuser=0&hl=en&rclk=1,Marymount,KPT Ka Fei Dian,1,No,"{'Monday': {'4 am': '4%', '5 am': '6%', '6 am': '10%', '7 am': '17%', '8 am': '26%', '9 am': '33%', '10 am': '38%', '11 am': '44%', '12 pm': '48%', '1 pm': '46%', '2 pm': '37%', '3 pm': '28%', '4 pm': '30%', '5 pm': '44%', '6 pm': '70%', '7 pm': '85%', '8 pm': '88%', '9 pm': '78%', '10 pm': '68%', '11 pm': '55%', '12 am': '40%', '1 am': '26%', '2 am': '13%', '03 AM': 'busy.%'}, 'Tuesday': {'4 am': '3%', '5 am': '5%', '6 am': '13%', '7 am': '21%', '8 am': '27%', '9 am': '29%', '10 am': '34%', '11 am': '41%', '12 pm': '47%', '1 pm': '41%', '2 pm': '31%', '3 pm': '23%', '4 pm': '26%', '5 pm': '39%', '6 pm': '61%', '7 pm': '77%', '8 pm': '79%', '9 pm': '74%', '10 pm': '65%', '11 pm': '54%', '12 am': '38%', '1 am': '25%', '2 am': '13%', '3 am': '6%'}, 'Wednesday': {'4 am': '7%', '5 am': '9%', '6 am': '14%', '7 am': '20%', '8 am': '24%', '9 am': '24%', '10 am': '28%', '11 am': '36%', '12 pm': '43%', '1 pm': '41%', '2 pm': '33%', '3 pm': '27%', '4 pm': '28%', '5 pm': '41%', '6 pm': '64%', '7 pm': '81%', '8 pm': '87%', '9 pm': '82%', '10 pm': '71%', '11 pm': '56%', '12 am': '39%', '1 am': '25%', '2 am': '14%', '3 am': '8%'}, 'Thursday': {'4 am': '4%', '5 am': '7%', '6 am': '15%', '7 am': '22%', '8 am': '25%', '9 am': '25%', '10 am': '29%', '11 am': '38%', '12 pm': '47%', '1 pm': '43%', '2 pm': '32%', '3 pm': '23%', '4 pm': '27%', '5 pm': '41%', '6 pm': '64%', '7 pm': '82%', '8 pm': '86%', '9 pm': '83%', '10 pm': '74%', '11 pm': '60%', '12 am': '41%', '1 am': '25%', '2 am': '13%', '3 am': '5%'}, 'Friday': {'4 am': '6%', '5 am': '7%', '6 am': '12%', '7 am': '20%', '8 am': '23%', '9 am': '25%', '10 am': '30%', '11 am': '37%', '12 pm': '45%', '1 pm': '41%', '2 pm': '30%', '3 pm': '23%', '4 pm': '26%', '5 pm': '41%', '6 pm': '64%', '7 pm': '81%', '8 pm': '88%', '9 pm': '86%', '10 pm': '79%', '11 pm': '66%', '12 am': '46%', '1 am': '28%', '2 am': '15%', '3 am': '8%'}, 'Saturday': {'4 am': '4%', '5 am': '5%', '6 am': '10%', '7 am': '19%', '8 am': '24%', '9 am': '29%', '10 am': '32%', '11 am': '37%', '12 pm': '43%', '1 pm': '39%', '2 pm': '30%', '3 pm': '25%', '4 pm': '29%', '5 pm': '47%', '6 pm': '73%', '7 pm': '94%', '8 pm': '100%', '9 pm': '98%', '10 pm': '90%', '11 pm': '80%', '12 am': '58%', '1 am': '39%', '2 am': '22%', '3 am': '11%'}, 'Sunday': {'4 am': '9%', '5 am': '9%', '6 am': '15%', '7 am': '25%', '8 am': '35%', '9 am': '38%', '10 am': '40%', '11 am': '43%', '12 pm': '47%', '1 pm': '43%', '2 pm': '35%', '3 pm': '27%', '4 pm': '29%', '5 pm': '45%', '6 pm': '70%', '7 pm': '86%', '8 pm': '93%', '9 pm': '91%', '10 pm': '84%', '11 pm': '74%', '12 am': '53%', '1 am': '34%', '2 am': '19%', '3 am': '10%'}}",4.0,"5 stars: 173, 4 stars: 145, 3 stars: 93, 2 stars: 14, 1 stars: 14",439,Coffee shop, Inexpensive,"284 Bishan Street 22, Block 284, Singapore 570284","['Floor 1 · Block 284 HDB', '9R5V+HM Singapore', 'Send to your phone', 'Claim this business']","['prata - 19', 'stall - 19', 'kway chap - 15', 'supper - 11', 'minced meat - 10', 'choices - 10', 'pork noodles - 6', 'western food - 6', 'fish maw - 5']","['Outdoor seating', 'Takeaway', 'Dine-in', 'Fast service', 'Wheelchair-accessible car park', 'Wheelchair-accessible entrance', 'Wheelchair-accessible seating', 'Alcohol', 'Beer', 'Coffee', 'Healthy options', 'Late-night food', 'Quick bite', 'Small plates', 'Breakfast', 'Brunch', 'Lunch', 'Dinner', 'Dessert', 'Seating', 'Toilets', 'Casual', 'Groups', 'Accepts reservations', 'Good for kids', 'Paid parking lot']",1.35881025,103.8442917
3,https://www.google.com/maps/place/Juz+Eat/data=!4m7!3m6!1s0x31da1bcc8e3a64c9:0x3fe96bcb585cd01e!8m2!3d1.2872042!4d103.8051869!16s%2Fg%2F11hbnbv39d!19sChIJyWQ6jswb2jERHtBcWMtr6T8?authuser=0&hl=en&rclk=1,Alexandra North,Juz Eat,1,No,"{'Monday': {'6 am': '0%', '7 am': '0%', '8 am': '0%', '9 am': '38%', '10 am': '67%', '11 am': '64%', '12 pm': '41%', '1 pm': '23%', '2 pm': '23%', '3 pm': '47%', '4 pm': '32%', '5 pm': '41%', '6 pm': '29%', '7 pm': '35%', '8 pm': '17%', '9 pm': '8%', '10 pm': '0%', '11 pm': '0%'}, 'Tuesday': {'6 am': '0%', '7 am': '0%', '8 am': '0%', '9 am': '14%', '10 am': '32%', '11 am': '61%', '12 pm': '82%', '1 pm': '52%', '2 pm': '47%', '3 pm': '32%', '4 pm': '29%', '5 pm': '47%', '6 pm': '41%', '7 pm': '32%', '8 pm': '14%', '9 pm': '23%', '10 pm': '20%', '11 pm': '0%'}, 'Wednesday': {'6 am': '0%', '7 am': '0%', '8 am': '0%', '9 am': '8%', '10 am': '11%', '11 am': '14%', '12 pm': '20%', '1 pm': '35%', '2 pm': '17%', '3 pm': '11%', '4 pm': '5%', '5 pm': '2%', '6 pm': '2%', '7 pm': '8%', '8 pm': '17%', '9 pm': '23%', '10 pm': '14%', '11 pm': '0%'}, 'Thursday': {'6 am': '0%', '7 am': '0%', '8 am': '0%', '9 am': '29%', '10 am': '67%', '11 am': '67%', '12 pm': '76%', '1 pm': '67%', '2 pm': '35%', '3 pm': '11%', '4 pm': '5%', '5 pm': '14%', '6 pm': '32%', '7 pm': '26%', '8 pm': '11%', '9 pm': '2%', '10 pm': '2%', '11 pm': '0%'}, 'Friday': {'6 am': '0%', '7 am': '0%', '8 am': '0%', '9 am': '29%', '10 am': '29%', '11 am': '32%', '12 pm': '32%', '1 pm': '47%', '2 pm': '61%', '3 pm': '35%', '4 pm': '35%', '5 pm': '32%', '6 pm': '41%', '7 pm': '44%', '8 pm': '20%', '9 pm': '11%', '10 pm': '8%', '11 pm': '0%'}, 'Saturday': {'6 am': '0%', '7 am': '0%', '8 am': '0%', '9 am': '38%', '10 am': '44%', '11 am': '41%', '12 pm': '52%', '1 pm': '50%', '2 pm': '41%', '3 pm': '44%', '4 pm': '29%', '5 pm': '38%', '6 pm': '26%', '7 pm': '14%', '8 pm': '11%', '9 pm': '2%', '10 pm': '0%', '11 pm': '0%'}, 'Sunday': {'6 am': '0%', '7 am': '0%', '8 am': '0%', '9 am': '23%', '10 am': '11%', '11 am': '17%', '12 pm': '32%', '1 pm': '26%', '2 pm': '35%', '3 pm': '50%', '4 pm': '58%', '5 pm': '70%', '6 pm': '67%', '7 pm': '100%', '8 pm': '64%', '9 pm': '35%', '10 pm': '11%', '11 pm': '0%'}}",3.0,"5 stars: 40, 4 stars: 23, 3 stars: 17, 2 stars: 15, 1 stars: 45",140,Restaurant,NAN,"321 Alexandra Rd, #01-04 Alexandra Central, Singapore 159971","['Floor 1 · Alexandra Central Mall', 'shaunchng.com', '6266 1279', '7RP4+V3 Singapore', 'Send to your phone', 'Claim this business']","['crabs - 30', 'dinner - 16', 'money - 11', 'chilli - 6', 'aircon - 6', 'fish - 6', 'salty - 6', 'hor fun - 5', 'tze char - 5']","['Takeaway', 'Dine-in', 'Wheelchair-accessible car park', 'Wheelchair-accessible entrance', 'Wheelchair-accessible seating', 'Coffee', 'Small plates', 'Breakfast', 'Brunch', 'Lunch', 'Dinner', 'Dessert', 'Casual', 'Groups', 'Credit cards', 'Good for kids', 'Plenty of parking']",1.2873391,103.8050829
4,https://www.google.com/maps/place/Guccio+Ristorante+@Telok+Ayer/data=!4m7!3m6!1s0x31da19a85793a7b7:0x8f7b9e43d7ae7fcd!8m2!3d1.2822119!4d103.8471948!16s%2Fg%2F11ghlwh48r!19sChIJt6eTV6gZ2jERzX-u10Oee48?authuser=0&hl=en&rclk=1,Bukit Ho Swee,Guccio Ristorante @Telok Ayer,1,Yes,{},4.5,"5 stars: 164, 4 stars: 32, 3 stars: 17, 2 stars: 9, 1 stars: 5",227,Restaurant,NAN,"20 Gemmill Ln, Singapore 069256","['Find a table', 'Menu', 'guccioristorante.com', '8799 1538', '7RJW+VV Singapore', 'Send to your phone']","['italian - 51', 'chef - 43', 'tiramisu - 22', 'wine - 20', 'burrata - 12', 'scallops - 10', 'course - 10', 'truffle - 8', 'lamb chops - 5']","['Delivery', 'Takeaway', 'Dine-in', 'Great cocktails', 'Alcohol', 'Beer', 'Cocktails', 'Coffee', 'Spirits', 'Wine', 'Brunch', 'Lunch', 'Dinner', 'Dessert', 'Seating', 'Toilets', 'Cosy', 'Family friendly', 'Groups', 'Reservations required', 'Accepts reservations', 'Credit cards', 'Debit cards', 'NFC mobile payments', 'Credit cards']",1.287953,103.851784
5,https://www.google.com/maps/place/Botany+Robertson+Quay/data=!4m7!3m6!1s0x31da19df1ea60e29:0x8425c397e1f41718!8m2!3d1.2902226!4d103.836943!16s%2Fg%2F11h5vhmr9z!19sChIJKQ6mHt8Z2jERGBf04ZfDJYQ?authuser=0&hl=en&rclk=1,Bukit Merah,Botany Robertson Quay,1,Yes,"{'Monday': {'6 am': '0%', '7 am': '0%', '8 am': '15%', '9 am': '32%', '10 am': '47%', '11 am': '56%', '12 pm': '71%', '1 pm': '93%', '2 pm': '100%', '3 pm': '87%', '4 pm': '60%', '5 pm': '42%', '6 pm': '34%', '7 pm': '52%', '8 pm': '74%', '9 pm': '67%', '10 pm': '0%', '11 pm': '0%'}, 'Tuesday': {'6 am': '0%', '7 am': '0%', '8 am': '0%', '9 am': '29%', '10 am': '46%', '11 am': '44%', '12 pm': '48%', '1 pm': '44%', '2 pm': '42%', '3 pm': '26%', '4 pm': '28%', '5 pm': '28%', '6 pm': '34%', '7 pm': '42%', '8 pm': '53%', '9 pm': '44%', '10 pm': '0%', '11 pm': '0%'}, 'Wednesday': {'6 am': '0%', '7 am': '0%', '8 am': '0%', '9 am': '14%', '10 am': '12%', '11 am': '24%', '12 pm': '37%', '1 pm': '47%', '2 pm': '41%', '3 pm': '19%', '4 pm': '10%', '5 pm': '14%', '6 pm': '35%', '7 pm': '55%', '8 pm': '67%', '9 pm': '70%', '10 pm': '0%', '11 pm': '0%'}, 'Thursday': {'6 am': '0%', '7 am': '0%', '8 am': '0%', '9 am': '39%', '10 am': '56%', '11 am': '58%', '12 pm': '57%', '1 pm': '53%', '2 pm': '43%', '3 pm': '39%', '4 pm': '29%', '5 pm': '42%', '6 pm': '42%', '7 pm': '51%', '8 pm': '58%', '9 pm': '56%', '10 pm': '0%', '11 pm': '0%'}, 'Friday': {'6 am': '0%', '7 am': '0%', '8 am': '0%', '9 am': '7%', '10 am': '10%', '11 am': '21%', '12 pm': '30%', '1 pm': '33%', '2 pm': '32%', '3 pm': '41%', '4 pm': '39%', '5 pm': '42%', '6 pm': '46%', '7 pm': '62%', '8 pm': '75%', '9 pm': '57%', '10 pm': '0%', '11 pm': '0%'}, 'Saturday': {'6 am': '0%', '7 am': '0%', '8 am': '0%', '9 am': '32%', '10 am': '23%', '11 am': '28%', '12 pm': '35%', '1 pm': '37%', '2 pm': '30%', '3 pm': '26%', '4 pm': '42%', '5 pm': '46%', '6 pm': '60%', '7 pm': '73%', '8 pm': '73%', '9 pm': '61%', '10 pm': '0%', '11 pm': '0%'}, 'Sunday': {'6 am': '0%', '7 am': '0%', '8 am': '5%', '9 am': '12%', '10 am': '34%', '11 am': '65%', '12 pm': '83%', '1 pm': '76%', '2 pm': '64%', '3 pm': '67%', '4 pm': '73%', '5 pm': '79%', '6 pm': '78%', '7 pm': '94%', '8 pm': '89%', '9 pm': '70%', '10 pm': '0%', '11 pm': '0%'}}",4.1,"5 stars: 412, 4 stars: 179, 3 stars: 69, 2 stars: 31, 1 stars: 58",749,Restaurant, Moderate,"86 Robertson Quay, #01-03 Next to M Social Hotel, Singapore 238245","['Floor 1 · Robertson Blue', 'Place an order', 'Menu', 'botany.com.sg', '6951 4861', '7RRP+3Q Singapore', 'Send to your phone']","['brunch - 70', 'river - 47', 'crabmeat - 17', 'mapo tofu - 17', 'avocado toast - 14', 'aglio olio - 13', 'taiwanese chicken - 11', 'steak and eggs - 9', 'mushroom soup - 7']","['Outdoor seating', 'Delivery', 'Takeaway', 'Dine-in', 'Wheelchair-accessible car park', 'Wheelchair-accessible entrance', 'Wheelchair-accessible seating', 'Wheelchair-accessible toilet', 'Alcohol', 'Beer', 'Cocktails', 'Coffee', 'Happy-hour drinks', 'Small plates', 'Vegetarian options', 'Wine', 'Breakfast', 'Brunch', 'Lunch', 'Dinner', 'Catering', 'Dessert', 'Seating', 'Bar on site', 'Toilets', 'Wi-Fi', 'Free Wi-Fi', 'Casual', 'Cosy', 'Family friendly', 'Groups', 'Accepts reservations', 'Credit cards', 'Debit cards', 'NFC mobile payments', 'Credit cards', 'Good for kids', 'High chairs', ""Kids' menu""]",1.2900178333333334,103.83727256666667
6,https://www.google.com/maps/place/%E9%BC%8E%E8%AE%B0+Ding+Ji+Teochew+Noodle/data=!4m7!3m6!1s0x31da172205ed9257:0x6ead3208d8ee112e!8m2!3d1.3588402!4d103.8441866!16s%2Fg%2F11cn8sk3lb!19sChIJV5LtBSIX2jERLhHu2AgyrW4?authuser=0&hl=en&rclk=1,Marymount,鼎记 Ding Ji Teochew Noodle,2,No,{},3.5,"5 stars: 54, 4 stars: 59, 3 stars: 28, 2 stars: 8, 1 stars: 32",181,Noodle shop, Inexpensive,"284 Bishan Street 22, #01-211, Singapore 570284","['Floor 1 · KPT Ka Fei Dian', 'dingji.com.sg', '6779 8980', '9R5V+GM Singapore', 'Send to your phone']","['ingredients - 18', 'bowl - 14', 'bak chor mee - 10', 'minced - 10', 'queue - 9', 'fish maw - 8', 'signature - 8', 'fish ball - 7', 'pork - 7']","['Takeaway', 'Dine-in', 'Delivery', 'Wheelchair-accessible entrance', 'Toilets', 'Casual']",1.35881025,103.8442917
7,https://www.google.com/maps/place/The+Grumpy+Bear+%28Thomson+Plaza%29/data=!4m7!3m6!1s0x31da1730280d224d:0x53bfe241f79f8115!8m2!3d1.3548791!4d103.8308643!16s%2Fg%2F11g8xcgtcc!19sChIJTSINKDAX2jERFYGf90Hiv1M?authuser=0&hl=en&rclk=1,Upper Thomson,The Grumpy Bear (Thomson Plaza),2,No,"{'Monday': {'6 am': '0%', '7 am': '0%', '8 am': '0%', '9 am': '0%', '10 am': '0%', '11 am': '71%', '12 pm': '93%', '1 pm': '95%', '2 pm': '85%', '3 pm': '57%', '4 pm': '61%', '5 pm': '46%', '6 pm': '48%', '7 pm': '46%', '8 pm': '42%', '9 pm': '0%', '10 pm': '0%', '11 pm': '0%'}, 'Tuesday': {'6 am': '0%', '7 am': '0%', '8 am': '0%', '9 am': '0%', '10 am': '0%', '11 am': '59%', '12 pm': '57%', '1 pm': '67%', '2 pm': '36%', '3 pm': '18%', '4 pm': '20%', '5 pm': '42%', '6 pm': '81%', '7 pm': '63%', '8 pm': '55%', '9 pm': '0%', '10 pm': '0%', '11 pm': '0%'}, 'Wednesday': {'6 am': '0%', '7 am': '0%', '8 am': '0%', '9 am': '0%', '10 am': '0%', '11 am': '24%', '12 pm': '53%', '1 pm': '67%', '2 pm': '67%', '3 pm': '46%', '4 pm': '30%', '5 pm': '32%', '6 pm': '48%', '7 pm': '32%', '8 pm': '24%', '9 pm': '0%', '10 pm': '0%', '11 pm': '0%'}, 'Thursday': {'6 am': '0%', '7 am': '0%', '8 am': '0%', '9 am': '0%', '10 am': '0%', '11 am': '30%', '12 pm': '71%', '1 pm': '77%', '2 pm': '85%', '3 pm': '71%', '4 pm': '63%', '5 pm': '59%', '6 pm': '69%', '7 pm': '83%', '8 pm': '61%', '9 pm': '0%', '10 pm': '0%', '11 pm': '0%'}, 'Friday': {'6 am': '0%', '7 am': '0%', '8 am': '0%', '9 am': '0%', '10 am': '0%', '11 am': '55%', '12 pm': '61%', '1 pm': '65%', '2 pm': '65%', '3 pm': '46%', '4 pm': '36%', '5 pm': '28%', '6 pm': '46%', '7 pm': '59%', '8 pm': '53%', '9 pm': '0%', '10 pm': '0%', '11 pm': '0%'}, 'Saturday': {'6 am': '0%', '7 am': '0%', '8 am': '0%', '9 am': '0%', '10 am': '0%', '11 am': '30%', '12 pm': '40%', '1 pm': '69%', '2 pm': '81%', '3 pm': '89%', '4 pm': '100%', '5 pm': '100%', '6 pm': '100%', '7 pm': '77%', '8 pm': '46%', '9 pm': '42%', '10 pm': '0%', '11 pm': '0%'}, 'Sunday': {'6 am': '0%', '7 am': '0%', '8 am': '0%', '9 am': '0%', '10 am': '0%', '11 am': '34%', '12 pm': '63%', '1 pm': '85%', '2 pm': '61%', '3 pm': '40%', '4 pm': '44%', '5 pm': '59%', '6 pm': '71%', '7 pm': '55%', '8 pm': '57%', '9 pm': '36%', '10 pm': '0%', '11 pm': '0%'}}",3.8,"5 stars: 194, 4 stars: 109, 3 stars: 67, 2 stars: 32, 1 stars: 46",448,Western restaurant, Moderate,"301 Upper Thomson Rd, #02-10, Singapore 574408","['Located in: Thomson Plaza', 'Find a table', 'Place an order', 'Menu', 'grumpybear.com.sg', '9238 4055', '9R3J+X8 Singapore', 'Send to your phone']","['discount - 29', 'carbonara - 20', 'chop - 18', 'waffle - 18', 'fish and chips - 13', 'aglio olio - 12', 'al dente - 6', 'truffle chicken - 5', 'cajun chicken - 5']","['Outdoor seating', 'Delivery', 'Takeaway', 'Dine-in', 'Wheelchair-accessible car park', 'Wheelchair-accessible entrance', 'Wheelchair-accessible seating', 'Coffee', 'Small plates', 'Vegetarian options', 'Brunch', 'Lunch', 'Dinner', 'Dessert', 'Seating', 'Casual', 'Groups', 'Accepts reservations', 'Credit cards', 'Debit cards', 'NFC mobile payments', 'Credit cards', 'Good for kids', ""Kids' menu""]",1.3539799166666666,103.8376769
8,https://www.google.com/maps/place/G%26B+Bistro/data=!4m7!3m6!1s0x31da1bd3d39767dd:0x8b95a2f783d01d98!8m2!3d1.2873275!4d103.8054155!16s%2Fg%2F11h7dbp5qx!19sChIJ3WeX09Mb2jERmB3Qg_eilYs?authuser=0&hl=en&rclk=1,Alexandra North,G&B Bistro,2,No,{},3.9,"5 stars: 48, 4 stars: 16, 3 stars: 8, 2 stars: 14, 1 stars: 7",93,Italian restaurant,NAN,"321 Alexandra Rd, #01-06 Alexandra Central, Singapore 159971","['Floor 1 · Alexandra Central Mall', 'Find a table', 'Place an order', 'Menu', 'facebook.com', '9827 6887', '7RP4+W5 Singapore', 'Send to your phone']","['price - 22', 'seafood - 8', 'money - 8', 'mushroom - 8', 'tiramisu - 7', 'aglio olio - 6', 'mash potato - 5', 'risotto - 5', 'lasagna - 5']","['Delivery', 'Takeaway', 'Dine-in', 'Alcohol', 'Beer', 'Coffee', 'Small plates', 'Wine', 'Lunch', 'Dinner', 'Dessert', 'Toilets', 'Casual', 'Cosy', 'Family friendly', 'Groups', 'Accepts reservations', 'Credit cards', 'Debit cards', 'NFC mobile payments', 'Credit cards', 'Good for kids', 'Plenty of parking']",1.2873391,103.8050829
9,https://www.google.com/maps/place/The+Sundial/data=!4m7!3m6!1s0x31da3df887df7085:0xb1b991ce98c03adf!8m2!3d1.2645205!4d103.8155304!16s%2Fg%2F11hzsvx2l5!19sChIJhXDfh_g92jER3zrAmM6RubE?authuser=0&hl=en&rclk=1,Bukit Merah,The Sundial,2,Yes,{},5.0,"5 stars: 19, 4 stars: 1, 3 stars: 0, 2 stars: 0, 1 stars: 0",20,Fine dining restaurant,NAN,"7 Keppel Bay Dr, Singapore 098015","['Find a table', 'thesundial.space', '9323 6206', '7R78+R6 Singapore', 'Send to your phone', 'LGBTQ+ friendly']","['wine - 7', 'mussels - 4', 'dinner - 4', 'ingredients - 3']","['Dine-in', 'Delivery', 'Assistive hearing loop', 'Wheelchair-accessible car park', 'Wheelchair-accessible entrance', 'Wheelchair-accessible seating', 'Wheelchair-accessible toilet', 'Alcohol', 'Halal food', 'Organic dishes', 'Private dining room', 'Small plates', 'Vegetarian options', 'Wine', 'Lunch', 'Dinner', 'Dessert', 'Toilets', 'Family friendly', 'Groups', 'LGBTQ+ friendly', 'Transgender safe space', 'Accepts reservations', 'Credit cards', 'Free parking lot', 'Plenty of parking']",1.287953,103.851784
